Time,Dimensions
0.000151,1148
0.000173,1149
0.000139,1150
0.000142,1151
0.000124,1152
0.000142,1153
0.000204,1154
0.000146,1155
0.000158,1156
0.000146,1157
0.000157,1158
0.000146,1159
0.000125,1160
0.000144,1161
0.000137,1162
0.000146,1163
0.000130,1164
0.000142,1165
0.000137,1166
0.000147,1167
0.000133,1168
0.000143,1169
0.000138,1170
0.000142,1171
0.000156,1172
0.000172,1173
0.000161,1174
0.000171,1175
0.000146,1176
0.000215,1177
0.000207,1178
0.000182,1179
0.000126,1180
0.000178,1181
0.000170,1182
0.000178,1183
0.000137,1184
0.000150,1185
0.000143,1186
0.000151,1187
0.000136,1188
0.000150,1189
0.000145,1190
0.000150,1191
0.000129,1192
0.000152,1193
0.000143,1194
0.000149,1195
0.000135,1196
0.000153,1197
0.000142,1198
0.000151,1199
0.000128,1200
0.000150,1201
0.000143,1202
0.000149,1203
0.000135,1204
0.000150,1205
0.000303,1206
0.000152,1207
0.000128,1208
0.000183,1209
0.000166,1210
0.000220,1211
0.000163,1212
0.000155,1213
0.000154,1214
0.000154,1215
0.000136,1216
0.000158,1217
0.000148,1218
0.000159,1219
0.000142,1220
0.000152,1221
0.000561,1222
0.000185,1223
0.000162,1224
0.000184,1225
0.000183,1226
0.000159,1227
0.000167,1228
0.000146,1229
0.000182,1230
0.000186,1231
0.000160,1232
0.000225,1233
0.000181,1234
0.000185,1235
0.000175,1236
0.000159,1237
0.000183,1238
0.000187,1239
0.000137,1240
0.000190,1241
0.000188,1242
0.000196,1243
0.000174,1244
0.000191,1245
0.000186,1246
0.000192,1247
0.000166,1248
0.000192,1249
0.000188,1250
0.000199,1251
0.000174,1252
0.000162,1253
0.000152,1254
0.000197,1255
0.000189,1256
0.000188,1257
0.000228,1258
0.000192,1259
0.000174,1260
0.000178,1261
0.000186,1262
0.000195,1263
0.000170,1264
0.000194,1265
0.000188,1266
0.000188,1267
0.000177,1268
0.000194,1269
0.000150,1270
0.000189,1271
0.000180,1272
0.000198,1273
0.000248,1274
0.000180,1275
0.000159,1276
0.000167,1277
0.000164,1278
0.000200,1279
0.000160,1280
0.000206,1281
0.000197,1282
0.000166,1283
0.000151,1284
0.000167,1285
0.000166,1286
0.000169,1287
0.000243,1288
0.000221,1289
0.000191,1290
0.000236,1291
0.000163,1292
0.000201,1293
0.000194,1294
0.000202,1295
0.000174,1296
0.000201,1297
0.000159,1298
0.000202,1299
0.000150,1300
0.000170,1301
0.000168,1302
0.000171,1303
0.000144,1304
0.000177,1305
0.000171,1306
0.000203,1307
0.000187,1308
0.000167,1309
0.000200,1310
0.000240,1311
0.000150,1312
0.000175,1313
0.000177,1314
0.000215,1315
0.000183,1316
0.000175,1317
0.000168,1318
0.000187,1319
0.000148,1320
0.000178,1321
0.000170,1322
0.000206,1323
0.000158,1324
0.000174,1325
0.000173,1326
0.000175,1327
0.000147,1328
0.000178,1329
0.000171,1330
0.000176,1331
0.000167,1332
0.000173,1333
0.000169,1334
0.000167,1335
0.000169,1336
0.000212,1337
0.000208,1338
0.000209,1339
0.000189,1340
0.000208,1341
0.000201,1342
0.000209,1343
0.000185,1344
0.000215,1345
0.000239,1346
0.000198,1347
0.000174,1348
0.000210,1349
0.000200,1350
0.000217,1351
0.000216,1352
0.000209,1353
0.000209,1354
0.000194,1355
0.000191,1356
0.000177,1357
0.000204,1358
0.000211,1359
0.000148,1360
0.000203,1361
0.000200,1362
0.000174,1363
0.000189,1364
0.000276,1365
0.000238,1366
0.000170,1367
0.000155,1368
0.000222,1369
0.000209,1370
0.000244,1371
0.000168,1372
0.000189,1373
0.000181,1374
0.000188,1375
0.000157,1376
0.000219,1377
0.000213,1378
0.000201,1379
0.000194,1380
0.000210,1381
0.000200,1382
0.000218,1383
0.000186,1384
0.000216,1385
0.000196,1386
0.000224,1387
0.000194,1388
0.000181,1389
0.000176,1390
0.000190,1391
0.000151,1392
0.000200,1393
0.000237,1394
0.000216,1395
0.000195,1396
0.000246,1397
0.000199,1398
0.000188,1399
0.000156,1400
0.000184,1401
0.000337,1402
0.000221,1403
0.000204,1404
0.000224,1405
0.000216,1406
0.000223,1407
0.000191,1408
0.000265,1409
0.000218,1410
0.000197,1411
0.000180,1412
0.000196,1413
0.000192,1414
0.000197,1415
0.000161,1416
0.000194,1417
0.000218,1418
0.000228,1419
0.000185,1420
0.000264,1421
0.000219,1422
0.000222,1423
0.000193,1424
0.000223,1425
0.000191,1426
0.000195,1427
