Time,Dimensions
0.002834,1024
0.002790,1025
0.003016,1026
0.002800,1027
0.002796,1028
0.002812,1029
0.002804,1030
0.002824,1031
0.002847,1032
0.002816,1033
0.002833,1034
0.002830,1035
0.002840,1036
0.002820,1037
0.002843,1038
0.002828,1039
0.002780,1040
0.002787,1041
0.002935,1042
0.002838,1043
0.002946,1044
0.002875,1045
0.002883,1046
0.002867,1047
0.002895,1048
0.002864,1049
0.002880,1050
0.002870,1051
0.002875,1052
0.002871,1053
0.002875,1054
0.002867,1055
0.002868,1056
0.002896,1057
0.002924,1058
0.002892,1059
0.002980,1060
0.002971,1061
0.003017,1062
0.002959,1063
0.003004,1064
0.002962,1065
0.002983,1066
0.002980,1067
0.003001,1068
0.003939,1069
0.003199,1070
0.003169,1071
0.003147,1072
0.003040,1073
0.003105,1074
0.003034,1075
0.003033,1076
0.003036,1077
0.003018,1078
0.003037,1079
0.003062,1080
0.003258,1081
0.003022,1082
0.003216,1083
0.003118,1084
0.003083,1085
0.003209,1086
0.003059,1087
0.003101,1088
0.003106,1089
0.003103,1090
0.003115,1091
0.003298,1092
0.003065,1093
0.003087,1094
0.003155,1095
0.003164,1096
0.003152,1097
0.003141,1098
0.003150,1099
0.003172,1100
0.003158,1101
0.003167,1102
0.003175,1103
0.003179,1104
0.003156,1105
0.003191,1106
0.003175,1107
0.003199,1108
0.003198,1109
0.003239,1110
0.003269,1111
0.003239,1112
0.003212,1113
0.003509,1114
0.003352,1115
0.003432,1116
0.003236,1117
0.003248,1118
0.003547,1119
0.003410,1120
0.003320,1121
0.003397,1122
0.003411,1123
0.003305,1124
0.003290,1125
0.003299,1126
0.003298,1127
0.003300,1128
0.003246,1129
0.003244,1130
0.003256,1131
0.003262,1132
0.003258,1133
0.003290,1134
0.003279,1135
0.003455,1136
0.003435,1137
0.003483,1138
0.003470,1139
0.003497,1140
0.003413,1141
0.003441,1142
0.003421,1143
0.003426,1144
0.003426,1145
0.003407,1146
0.003445,1147
0.003433,1148
0.003442,1149
0.003424,1150
0.003658,1151
0.003428,1152
0.003426,1153
0.003448,1154
0.003450,1155
0.003454,1156
0.003465,1157
0.003464,1158
0.003477,1159
0.003507,1160
0.003481,1161
0.003665,1162
0.003528,1163
0.003552,1164
0.003541,1165
0.003571,1166
0.003607,1167
0.003536,1168
0.004179,1169
0.003563,1170
0.003487,1171
0.003508,1172
0.003476,1173
0.003509,1174
0.003491,1175
0.003490,1176
0.003502,1177
0.003577,1178
0.003571,1179
0.003530,1180
0.003522,1181
0.003544,1182
0.003559,1183
0.003551,1184
0.003550,1185
0.003619,1186
0.003622,1187
0.003629,1188
0.003632,1189
0.003648,1190
0.003647,1191
0.003663,1192
0.003652,1193
0.003598,1194
0.003602,1195
0.003614,1196
0.003617,1197
0.003618,1198
0.003622,1199
0.003627,1200
0.003697,1201
0.003897,1202
0.003645,1203
0.003651,1204
0.003655,1205
0.003666,1206
0.003667,1207
0.003714,1208
0.003882,1209
0.003741,1210
0.003747,1211
0.003834,1212
0.003800,1213
0.003778,1214
0.003926,1215
0.004167,1216
0.003831,1217
0.003731,1218
0.003765,1219
0.003750,1220
0.003911,1221
0.003789,1222
0.003944,1223
0.003913,1224
0.003783,1225
0.003839,1226
0.003849,1227
0.003876,1228
0.003817,1229
0.003867,1230
0.004098,1231
0.004054,1232
0.003883,1233
0.003849,1234
0.003826,1235
0.003838,1236
0.003878,1237
0.004005,1238
0.004135,1239
0.003864,1240
0.003865,1241
0.003872,1242
0.003875,1243
0.003921,1244
0.003954,1245
0.004008,1246
0.003928,1247
0.003973,1248
0.003960,1249
0.003988,1250
0.003988,1251
0.004064,1252
0.003961,1253
0.004108,1254
0.004159,1255
0.004026,1256
0.004068,1257
0.004014,1258
0.004689,1259
0.004066,1260
0.004233,1261
0.004047,1262
0.004248,1263
0.004079,1264
0.004067,1265
0.004089,1266
0.004056,1267
0.004139,1268
0.004088,1269
0.004085,1270
0.004049,1271
0.004708,1272
0.004082,1273
0.004098,1274
0.004291,1275
0.004082,1276
0.004093,1277
0.004095,1278
0.004108,1279
0.004107,1280
0.004137,1281
0.004150,1282
0.004140,1283
0.004128,1284
0.004123,1285
0.004137,1286
0.004135,1287
0.004226,1288
0.004224,1289
0.004182,1290
0.004167,1291
0.004295,1292
0.004237,1293
0.004272,1294
0.004299,1295
0.004264,1296
0.004360,1297
0.004281,1298
0.004254,1299
0.004325,1300
0.004232,1301
0.004240,1302
0.004238,1303
0.004253,1304
0.004248,1305
0.004255,1306
0.004318,1307
0.004322,1308
0.004415,1309
0.004316,1310
0.004383,1311
0.004338,1312
0.004311,1313
0.004305,1314
0.004436,1315
0.004386,1316
0.004461,1317
0.004388,1318
0.004407,1319
0.004350,1320
0.004425,1321
0.004401,1322
0.004426,1323
0.004463,1324
0.004443,1325
0.004446,1326
0.004458,1327
0.004458,1328
0.004464,1329
0.004478,1330
0.004439,1331
0.004519,1332
0.004436,1333
0.004466,1334
0.004561,1335
0.004551,1336
0.004634,1337
0.004465,1338
0.004538,1339
0.004624,1340
0.004542,1341
0.004592,1342
0.004525,1343
0.004522,1344
0.004536,1345
0.004638,1346
0.004658,1347
0.005975,1348
0.004666,1349
0.004682,1350
0.004719,1351
0.005299,1352
0.004692,1353
0.004706,1354
0.004606,1355
0.004681,1356
0.005326,1357
0.004738,1358
0.004618,1359
0.005207,1360
0.004648,1361
0.004654,1362
0.004651,1363
0.004663,1364
0.004669,1365
0.004653,1366
0.004637,1367
0.004694,1368
0.005008,1369
0.004980,1370
0.004877,1371
0.004741,1372
0.004726,1373
0.004790,1374
0.004697,1375
0.004685,1376
0.004776,1377
0.004774,1378
0.004799,1379
0.004788,1380
