Time,Dimensions
0.076857,1024
0.101554,1025
0.102152,1026
0.073840,1027
0.118906,1028
0.061200,1029
0.061454,1030
0.091088,1031
0.060137,1032
0.060054,1033
0.060477,1034
0.060742,1035
0.060441,1036
0.059524,1037
0.059649,1038
0.061161,1039
0.062059,1040
0.060574,1041
0.061015,1042
0.060218,1043
0.060769,1044
0.061313,1045
0.061783,1046
0.061379,1047
0.061187,1048
0.061583,1049
0.062065,1050
0.061739,1051
0.061323,1052
0.061587,1053
0.061870,1054
0.062162,1055
0.062893,1056
0.064088,1057
0.062935,1058
0.065422,1059
0.062546,1060
0.062524,1061
0.062649,1062
0.066308,1063
0.066618,1064
0.066071,1065
0.065791,1066
0.062808,1067
0.062974,1068
0.063195,1069
0.063506,1070
0.064139,1071
0.064393,1072
0.064271,1073
0.070144,1074
0.096430,1075
0.133603,1076
0.069671,1077
0.106723,1078
0.108457,1079
0.076642,1080
0.118184,1081
0.097082,1082
0.099268,1083
0.100873,1084
0.067569,1085
0.071108,1086
0.107776,1087
0.116874,1088
0.098327,1089
0.113382,1090
0.092224,1091
0.107580,1092
0.100018,1093
0.121051,1094
0.067891,1095
0.068512,1096
0.071802,1097
0.096459,1098
0.068512,1099
0.073272,1100
0.075774,1101
0.073135,1102
0.128114,1103
0.088600,1104
0.071947,1105
0.097250,1106
0.125971,1107
0.079132,1108
0.075663,1109
0.081439,1110
0.101783,1111
0.076983,1112
0.090784,1113
0.089954,1114
0.069893,1115
0.070192,1116
0.069957,1117
0.074340,1118
0.071448,1119
0.076127,1120
0.071450,1121
0.072680,1122
0.075166,1123
0.075557,1124
0.075235,1125
0.073951,1126
0.073596,1127
0.077081,1128
0.073106,1129
0.078568,1130
0.072084,1131
0.072151,1132
0.071531,1133
0.071900,1134
0.073326,1135
0.073681,1136
0.074063,1137
0.074657,1138
0.076151,1139
0.076882,1140
0.076743,1141
0.086034,1142
0.074372,1143
0.074694,1144
0.074777,1145
0.075401,1146
0.076736,1147
0.076471,1148
0.080035,1149
0.080261,1150
0.078523,1151
0.080819,1152
0.079439,1153
0.079769,1154
0.079242,1155
0.078806,1156
0.078187,1157
0.079067,1158
0.077653,1159
0.076490,1160
0.076905,1161
0.076938,1162
0.076031,1163
0.075880,1164
0.075501,1165
0.076747,1166
0.077777,1167
0.077900,1168
0.077909,1169
0.078695,1170
0.080788,1171
0.080907,1172
0.081396,1173
0.080268,1174
0.082900,1175
0.082829,1176
0.081580,1177
0.082819,1178
0.078420,1179
0.078836,1180
0.079552,1181
0.082293,1182
0.082435,1183
0.084659,1184
0.085477,1185
0.084952,1186
0.079477,1187
0.080966,1188
0.079608,1189
0.079310,1190
0.082075,1191
0.081909,1192
0.082020,1193
0.082794,1194
0.081073,1195
0.080660,1196
0.081538,1197
0.080523,1198
0.085296,1199
0.082356,1200
0.083390,1201
0.083347,1202
0.084939,1203
0.086502,1204
0.086716,1205
0.086548,1206
0.084668,1207
0.084201,1208
0.083166,1209
0.084127,1210
0.083831,1211
0.086221,1212
0.084585,1213
0.085521,1214
0.085188,1215
0.085735,1216
0.086236,1217
0.085640,1218
0.085321,1219
0.084395,1220
0.083932,1221
0.084566,1222
0.089009,1223
0.088691,1224
0.088399,1225
0.088067,1226
0.084277,1227
0.084927,1228
0.085090,1229
0.085610,1230
0.087038,1231
0.087754,1232
0.087715,1233
0.088172,1234
0.086685,1235
0.091870,1236
0.086939,1237
0.087568,1238
0.089732,1239
0.089902,1240
0.090263,1241
0.091238,1242
0.090433,1243
0.090883,1244
0.091381,1245
0.092150,1246
0.089721,1247
0.089561,1248
0.090205,1249
0.090838,1250
0.089955,1251
0.090792,1252
0.090273,1253
0.091583,1254
0.090871,1255
0.088995,1256
0.089037,1257
0.089699,1258
0.090142,1259
0.090140,1260
0.091085,1261
0.091256,1262
0.094574,1263
0.099060,1264
0.094338,1265
0.094909,1266
0.093491,1267
0.093624,1268
0.093005,1269
0.094066,1270
0.093970,1271
0.093042,1272
0.095090,1273
0.094180,1274
0.099733,1275
0.099427,1276
0.100516,1277
0.100984,1278
0.094632,1279
0.095181,1280
0.098580,1281
0.095852,1282
0.101943,1283
0.097686,1284
0.098431,1285
0.098194,1286
0.097187,1287
0.104870,1288
0.096536,1289
0.095236,1290
0.095781,1291
0.094824,1292
0.095367,1293
0.097489,1294
0.101410,1295
0.098363,1296
0.099211,1297
0.098606,1298
0.098480,1299
0.098653,1300
0.098708,1301
0.099629,1302
0.098679,1303
0.098491,1304
0.101252,1305
0.099225,1306
0.099625,1307
0.097473,1308
0.097681,1309
0.097321,1310
0.118410,1311
0.110593,1312
0.109189,1313
0.109184,1314
0.099934,1315
0.099886,1316
0.102370,1317
0.099673,1318
0.110161,1319
0.110311,1320
0.109476,1321
0.110802,1322
0.100164,1323
0.099673,1324
0.102429,1325
0.099913,1326
0.110847,1327
0.256909,1328
0.257811,1329
0.257728,1330
0.253991,1331
0.253108,1332
0.253679,1333
0.283773,1334
0.254626,1335
0.254922,1336
0.254904,1337
0.255309,1338
0.249004,1339
0.181289,1340
0.258072,1341
0.360743,1342
0.248594,1343
0.189803,1344
0.166581,1345
0.314084,1346
0.192727,1347
0.154280,1348
0.149895,1349
0.244001,1350
0.359769,1351
0.254514,1352
0.253990,1353
0.150788,1354
0.162556,1355
0.122088,1356
0.137676,1357
0.153289,1358
0.184532,1359
0.136844,1360
0.137228,1361
0.302916,1362
0.246287,1363
0.192881,1364
0.213925,1365
0.246860,1366
0.149572,1367
0.152749,1368
0.123630,1369
0.139178,1370
0.143000,1371
0.139187,1372
0.147958,1373
0.109478,1374
0.235832,1375
0.231661,1376
0.122030,1377
0.160039,1378
0.119701,1379
0.162298,1380
0.250713,1381
0.160819,1382
0.202478,1383
0.139893,1384
0.148840,1385
0.133880,1386
0.200239,1387
0.130517,1388
0.147768,1389
0.143165,1390
0.127260,1391
0.219881,1392
0.215469,1393
0.126344,1394
0.127560,1395
0.217970,1396
0.114890,1397
0.115532,1398
0.114981,1399
0.114304,1400
0.115741,1401
0.120131,1402
0.120524,1403
0.119192,1404
0.117209,1405
0.118860,1406
0.116262,1407
0.115292,1408
