Time,Dimensions
0.137081,1024
0.141302,1025
0.131359,1026
0.133287,1027
0.217495,1028
0.138146,1029
0.134398,1030
0.136727,1031
0.138900,1032
0.130835,1033
0.147742,1034
0.133500,1035
0.130035,1036
0.132539,1037
0.122864,1038
0.135204,1039
0.123758,1040
0.131149,1041
0.136532,1042
0.070712,1043
0.075692,1044
0.085365,1045
0.062812,1046
0.068648,1047
0.066344,1048
0.160460,1049
0.162717,1050
0.128671,1051
0.135576,1052
0.129180,1053
0.133239,1054
0.137390,1055
0.134260,1056
0.135809,1057
0.134987,1058
0.139717,1059
0.129929,1060
0.145484,1061
0.143156,1062
0.141838,1063
0.145728,1064
0.148280,1065
0.141562,1066
0.149241,1067
0.059836,1068
0.059859,1069
0.060624,1070
0.062316,1071
0.061293,1072
0.063660,1073
0.061663,1074
0.062881,1075
0.062461,1076
0.062634,1077
0.061132,1078
0.062733,1079
0.066193,1080
0.063310,1081
0.063027,1082
0.061817,1083
0.061181,1084
0.061905,1085
0.063891,1086
0.062319,1087
0.062647,1088
0.062117,1089
0.063171,1090
0.065454,1091
0.066319,1092
0.064581,1093
0.065326,1094
0.064599,1095
0.066022,1096
0.064810,1097
0.065809,1098
0.063625,1099
0.063949,1100
0.064741,1101
0.064264,1102
0.068606,1103
0.065208,1104
0.065206,1105
0.065812,1106
0.065579,1107
0.066384,1108
0.065668,1109
0.065271,1110
0.067243,1111
0.075160,1112
0.068269,1113
0.067672,1114
0.066142,1115
0.068384,1116
0.653526,1117
0.158113,1118
0.194332,1119
0.151559,1120
0.158816,1121
0.177485,1122
0.172592,1123
0.160032,1124
0.161677,1125
0.160520,1126
0.580783,1127
0.161957,1128
0.159267,1129
0.161116,1130
0.068273,1131
0.068694,1132
0.067467,1133
0.071889,1134
0.069264,1135
0.069562,1136
0.069389,1137
0.070413,1138
0.072060,1139
0.072690,1140
0.077943,1141
0.073740,1142
0.072307,1143
0.070703,1144
0.070984,1145
0.072477,1146
0.072080,1147
0.075610,1148
0.072217,1149
0.077648,1150
0.079958,1151
0.082288,1152
0.091020,1153
0.077041,1154
0.077383,1155
0.074915,1156
0.076453,1157
0.086024,1158
0.075475,1159
0.075084,1160
0.074508,1161
0.076655,1162
0.076214,1163
0.078182,1164
0.086934,1165
0.087244,1166
0.073944,1167
0.073768,1168
0.074279,1169
0.075141,1170
0.076549,1171
0.075493,1172
0.076091,1173
0.075746,1174
0.077059,1175
0.078130,1176
0.077268,1177
0.089509,1178
0.079033,1179
0.081143,1180
0.081850,1181
0.099242,1182
0.085717,1183
0.089224,1184
0.085432,1185
0.081950,1186
0.076102,1187
0.089785,1188
0.076527,1189
0.076379,1190
0.084904,1191
0.089338,1192
0.077297,1193
0.086683,1194
0.077712,1195
0.089145,1196
0.076676,1197
0.833655,1198
0.181237,1199
0.180881,1200
0.181755,1201
0.179551,1202
0.183623,1203
0.184122,1204
0.859426,1205
0.183375,1206
0.182133,1207
0.182754,1208
0.183529,1209
0.380536,1210
0.182564,1211
0.184208,1212
0.182800,1213
0.182500,1214
0.184263,1215
0.185480,1216
0.165090,1217
0.162965,1218
0.115092,1219
0.079532,1220
0.082894,1221
0.091874,1222
0.194433,1223
0.185314,1224
0.208499,1225
0.099451,1226
0.088389,1227
0.090504,1228
0.108422,1229
0.081039,1230
0.084327,1231
0.082951,1232
0.086040,1233
0.083692,1234
0.086718,1235
0.082499,1236
0.081374,1237
0.081150,1238
0.084974,1239
0.086374,1240
0.085487,1241
0.085996,1242
0.081501,1243
0.084149,1244
0.082600,1245
0.082387,1246
0.084481,1247
0.088095,1248
0.088258,1249
0.084947,1250
0.084786,1251
0.085771,1252
0.085301,1253
0.085583,1254
0.083728,1255
0.088631,1256
0.084301,1257
0.085681,1258
0.084251,1259
0.084354,1260
0.084739,1261
0.085266,1262
0.089587,1263
0.089069,1264
0.089502,1265
0.090264,1266
0.087845,1267
0.087009,1268
0.087027,1269
0.087995,1270
0.089292,1271
0.088017,1272
0.088376,1273
0.088538,1274
0.096468,1275
0.096202,1276
0.094399,1277
0.094041,1278
0.089973,1279
0.089673,1280
0.090485,1281
0.090295,1282
0.093375,1283
0.091234,1284
0.091913,1285
0.093611,1286
0.091590,1287
0.089841,1288
0.090792,1289
0.091714,1290
0.208092,1291
0.207978,1292
0.208440,1293
0.404346,1294
0.093030,1295
0.093581,1296
0.094861,1297
0.092749,1298
0.092291,1299
0.092766,1300
0.093390,1301
0.094085,1302
0.092877,1303
0.092553,1304
0.092163,1305
0.092353,1306
0.091758,1307
0.092521,1308
0.212386,1309
0.213292,1310
0.225818,1311
0.226602,1312
0.226792,1313
0.226929,1314
0.216106,1315
0.098373,1316
0.094863,1317
0.095676,1318
0.103649,1319
0.104508,1320
0.103344,1321
0.105124,1322
0.093291,1323
0.093842,1324
0.093521,1325
0.094497,1326
0.099477,1327
0.100259,1328
0.101182,1329
0.100079,1330
0.096886,1331
0.095674,1332
0.096320,1333
0.097332,1334
0.099010,1335
0.098419,1336
0.097726,1337
0.097381,1338
0.097957,1339
0.103388,1340
0.097872,1341
0.097300,1342
0.107427,1343
0.097995,1344
0.098050,1345
0.098965,1346
0.100630,1347
0.102324,1348
0.102681,1349
0.102666,1350
0.104100,1351
0.102733,1352
0.102835,1353
0.102485,1354
0.097720,1355
0.097498,1356
0.098553,1357
0.098192,1358
0.101158,1359
0.102126,1360
0.101185,1361
0.101637,1362
0.101848,1363
0.101888,1364
0.099680,1365
0.099679,1366
0.101889,1367
0.102142,1368
0.102723,1369
0.104313,1370
0.103643,1371
0.101272,1372
0.101119,1373
0.100785,1374
0.103407,1375
0.104162,1376
0.103118,1377
0.103408,1378
0.107847,1379
0.108033,1380
0.107913,1381
0.106041,1382
0.105527,1383
0.105241,1384
0.107070,1385
0.106538,1386
0.106015,1387
0.103127,1388
0.107731,1389
0.103066,1390
0.110333,1391
0.108748,1392
0.107208,1393
0.105922,1394
0.122490,1395
0.111576,1396
0.108579,1397
0.108255,1398
0.107487,1399
0.107765,1400
0.107586,1401
0.107256,1402
0.110016,1403
0.109804,1404
0.109503,1405
0.111040,1406
0.116443,1407
0.112339,1408
0.112901,1409
0.115040,1410
0.108756,1411
0.112102,1412
0.109718,1413
0.109715,1414
0.110816,1415
0.111493,1416
0.109493,1417
0.110617,1418
0.107989,1419
0.108465,1420
0.108002,1421
0.108249,1422
0.113143,1423
0.113443,1424
0.110891,1425
0.111405,1426
0.112698,1427
0.112013,1428
0.111625,1429
0.114766,1430
0.111899,1431
0.111566,1432
0.112884,1433
0.111839,1434
0.109659,1435
0.109675,1436
0.109754,1437
0.109664,1438
0.117465,1439
0.117772,1440
0.118400,1441
0.118756,1442
0.113369,1443
0.113227,1444
0.114027,1445
0.113499,1446
0.118380,1447
0.115139,1448
0.263507,1449
0.323406,1450
0.257215,1451
0.262156,1452
0.262014,1453
0.480611,1454
0.267652,1455
0.268525,1456
0.264986,1457
0.267225,1458
0.522499,1459
0.271057,1460
0.272376,1461
0.272460,1462
0.279598,1463
0.279705,1464
0.278618,1465
0.951041,1466
0.271116,1467
0.271710,1468
1.040257,1469
0.271834,1470
0.280305,1471
0.278148,1472
0.279442,1473
0.280639,1474
0.277631,1475
0.275889,1476
0.277100,1477
0.277416,1478
0.276049,1479
1.024570,1480
0.276025,1481
0.278717,1482
0.276379,1483
0.274140,1484
0.289154,1485
0.118077,1486
0.122174,1487
0.123285,1488
0.126368,1489
0.122940,1490
0.142084,1491
0.127942,1492
0.125950,1493
0.125796,1494
0.123930,1495
0.281299,1496
0.280834,1497
0.282797,1498
0.278835,1499
0.605728,1500
0.279323,1501
0.972209,1502
0.788361,1503
0.285192,1504
0.286579,1505
1.033516,1506
0.131911,1507
0.125793,1508
0.126174,1509
0.131930,1510
0.130171,1511
0.126111,1512
0.130906,1513
0.125894,1514
0.285930,1515
0.287855,1516
0.286880,1517
1.149044,1518
0.303451,1519
1.223805,1520
0.782612,1521
0.303464,1522
0.294226,1523
0.294791,1524
0.293625,1525
0.294962,1526
0.308637,1527
0.311421,1528
0.309308,1529
0.340117,1530
0.323258,1531
0.150476,1532
0.154605,1533
0.150798,1534
0.144960,1535
