Time,Dimensions
0.127733,1374
0.125402,1375
0.124535,1376
0.124194,1377
0.124746,1378
0.129767,1379
0.130305,1380
0.132625,1381
0.132486,1382
0.129522,1383
0.126552,1384
0.128722,1385
0.128483,1386
0.130318,1387
0.124567,1388
0.125705,1389
0.125387,1390
0.132325,1391
0.129264,1392
0.130203,1393
0.131118,1394
0.132952,1395
0.132575,1396
0.130978,1397
0.134654,1398
0.130790,1399
0.128960,1400
0.130415,1401
0.129434,1402
0.135443,1403
0.134584,1404
0.133988,1405
0.140381,1406
0.131290,1407
0.132025,1408
0.134087,1409
0.132190,1410
0.131567,1411
0.132230,1412
0.132699,1413
0.132370,1414
0.133081,1415
0.133044,1416
0.132786,1417
0.140862,1418
0.130698,1419
0.131729,1420
0.134750,1421
0.131324,1422
0.135023,1423
0.134072,1424
0.134220,1425
0.135044,1426
0.136785,1427
0.139541,1428
0.138948,1429
0.138594,1430
0.138248,1431
0.137880,1432
0.136378,1433
0.136121,1434
0.134680,1435
0.134792,1436
0.134794,1437
0.135092,1438
0.145835,1439
0.145554,1440
0.147653,1441
0.148292,1442
0.143454,1443
0.139873,1444
0.137039,1445
0.137475,1446
0.143763,1447
0.138744,1448
0.139189,1449
0.139769,1450
0.135012,1451
0.137208,1452
0.137916,1453
0.142578,1454
0.143513,1455
0.145542,1456
0.140266,1457
0.140073,1458
0.146628,1459
0.146639,1460
0.146399,1461
0.156686,1462
0.161366,1463
0.153683,1464
0.153193,1465
0.168902,1466
0.144885,1467
0.150490,1468
0.145717,1469
0.145748,1470
0.161985,1471
0.160915,1472
0.152214,1473
0.152799,1474
0.146524,1475
0.150497,1476
0.153567,1477
0.148330,1478
0.144882,1479
0.147473,1480
0.148422,1481
0.149873,1482
0.145540,1483
0.143567,1484
0.143852,1485
0.145770,1486
0.153735,1487
0.154942,1488
0.155446,1489
0.147635,1490
0.154840,1491
0.156663,1492
0.154117,1493
0.154511,1494
0.150004,1495
0.149579,1496
0.150916,1497
0.149542,1498
0.147426,1499
0.148950,1500
0.149990,1501
0.146516,1502
0.152479,1503
0.150339,1504
0.154331,1505
0.152268,1506
0.150156,1507
0.152196,1508
0.154547,1509
0.151142,1510
0.156462,1511
0.160724,1512
0.155965,1513
0.153024,1514
0.149564,1515
0.154653,1516
0.155947,1517
0.152564,1518
0.166979,1519
0.168981,1520
0.167452,1521
0.166952,1522
0.160272,1523
0.155747,1524
0.156146,1525
0.161138,1526
0.171970,1527
0.170418,1528
0.174439,1529
0.171964,1530
0.180903,1531
0.182617,1532
0.183320,1533
0.183076,1534
0.172769,1535
